mapbox_feature_id_v8,spot_id,headwater_id,subspot_id,water_display_name_v8,headwater_name,subspot_name,water_name,municipality_final_v8,province_final_v8,place_final_v8,pc4_final_v8,township_code_v8,township_name_v8,province_polygon_name_v8,municipality_source_v8,province_source_v8,place_source_v8,midwest_focus_v8,midwest_subregion_v8,map_lat_v8,map_lon_v8,map_point_method_v8,location_confidence_v8,night_status_final_v8,night_allowed_final_v8,shelter_status_final_v8,shelter_allowed_final_v8,third_rod_status_final_v8,third_rod_allowed_final_v8,session_triplet_v8,session_rule_summary_v3,authority,authority_url,water_type,flow,salinity,typical_depth_m,top1_species_general,top1_species_specific,top2_species_general,top2_species_specific,top3_species_general,top3_species_specific,access_parking,access_path,bank_type,boat_allowed,night_fishing_allowed,permit_notes,section_notes,night_evidence_best,shelter_evidence_best,third_rod_evidence_best,source_pdf,source_pdf_page,page,tags,habitat_tags,suggested_methods,record_quality_class_v8,record_quality_score_v8,is_bad_entry,suspected_bad_row,search_text_v8
HW-den-helder-noordhollandsch-kanaal-beginnend-bij-het-marine-museum-in-het::den-helder::163,HW-den-helder-noordhollandsch-kanaal-beginnend-bij-het-marine-museum-in-het,HW-den-helder-noordhollandsch-kanaal-beginnend-bij-het-marine-museum-in-het,,Noordhollandsch Kanaal beginnend bij het Marine Museum in het,Noordhollandsch Kanaal beginnend bij het Marine Museum in het,,Noordhollandsch Kanaal beginnend bij het Marine Museum in het,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Den Helder te Den Helder,,canal,running,fresh,2-6,Roofvis,Snoekbaars,Roofvis,Baars,Roofvis,Snoek,,,,,,"Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te","Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te",,,,gezamenlijkelijst2026_2028_v2.PDF,31,31,"[""canal""]","[""stroming"", ""talud"", ""krib"", ""bruggen""]","[""spinnen"", ""verticalen"", ""feedervissen""]",high,6,False,False,"Noordhollandsch Kanaal beginnend bij het Marine Museum in het | Noordhollandsch Kanaal beginnend bij het Marine Museum in het | [""Noordhollandsch Kanaal beginnend bij het Marine Museum in het""] | Den Helder | Noord-Holland | HSV Den Helder te Den Helder | Den Helder"
HW-den-helder-werfkanaal-tot-de-grensscheiding-tussen-de-gemeente-den-helder-en::den-helder::164,HW-den-helder-werfkanaal-tot-de-grensscheiding-tussen-de-gemeente-den-helder-en,HW-den-helder-werfkanaal-tot-de-grensscheiding-tussen-de-gemeente-den-helder-en,,Werfkanaal tot de grensscheiding tussen de gemeente Den Helder en,Werfkanaal tot de grensscheiding tussen de gemeente Den Helder en,,Werfkanaal tot de grensscheiding tussen de gemeente Den Helder en,Den Helder,Noord-Holland,Den Helder,1781,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,matched_place_v7,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Den Helder te Den Helder,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,"Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te","Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te",,,,gezamenlijkelijst2026_2028_v2.PDF,31,31,"[""unknown""]",[],[],high,6,False,False,"Werfkanaal tot de grensscheiding tussen de gemeente Den Helder en | Werfkanaal tot de grensscheiding tussen de gemeente Den Helder en | [""Werfkanaal tot de grensscheiding tussen de gemeente Den Helder en""] | Den Helder | Noord-Holland | HSV Den Helder te Den Helder | Den Helder"
HW-den-helder-gemeente-zijpe::den-helder::165,HW-den-helder-gemeente-zijpe,HW-den-helder-gemeente-zijpe,,gemeente Zijpe.,gemeente Zijpe.,,gemeente Zijpe.,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Den Helder te Den Helder,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,"Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te","Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te",,,,gezamenlijkelijst2026_2028_v2.PDF,31,31,"[""unknown""]",[],[],high,6,False,True,"gemeente Zijpe. | gemeente Zijpe. | [""gemeente Zijpe.""] | Den Helder | Noord-Holland | HSV Den Helder te Den Helder | Den Helder"
HW-den-helder-de-winkel-onder-de-gemeente-de-ronde-venen-vanaf-het-water-der::den-helder::166,HW-den-helder-de-winkel-onder-de-gemeente-de-ronde-venen-vanaf-het-water-der,HW-den-helder-de-winkel-onder-de-gemeente-de-ronde-venen-vanaf-het-water-der,,De Winkel onder de gemeente De Ronde Venen vanaf het water der,De Winkel onder de gemeente De Ronde Venen vanaf het water der,,De Winkel onder de gemeente De Ronde Venen vanaf het water der,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Den Helder te Den Helder,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,"Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te","Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te",,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""unknown""]",[],[],high,6,False,False,"De Winkel onder de gemeente De Ronde Venen vanaf het water der | De Winkel onder de gemeente De Ronde Venen vanaf het water der | [""De Winkel onder de gemeente De Ronde Venen vanaf het water der""] | Den Helder | Noord-Holland | HSV Den Helder te Den Helder | Den Helder"
HW-den-helder-amsterdamse-ballast-mij-zie-ons-bord-tot-ongeveer-400-meter-voorbij-het::den-helder::167,HW-den-helder-amsterdamse-ballast-mij-zie-ons-bord-tot-ongeveer-400-meter-voorbij-het,HW-den-helder-amsterdamse-ballast-mij-zie-ons-bord-tot-ongeveer-400-meter-voorbij-het,,Amsterdamse Ballast Mij (zie ons bord) tot ongeveer 400 meter voorbij het,Amsterdamse Ballast Mij (zie ons bord) tot ongeveer 400 meter voorbij het,,Amsterdamse Ballast Mij (zie ons bord) tot ongeveer 400 meter voorbij het,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Den Helder te Den Helder,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,"Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te","Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te",,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""unknown""]",[],[],high,6,False,False,"Amsterdamse Ballast Mij (zie ons bord) tot ongeveer 400 meter voorbij het | Amsterdamse Ballast Mij (zie ons bord) tot ongeveer 400 meter voorbij het | [""Amsterdamse Ballast Mij (zie ons bord) tot ongeveer 400 meter voorbij het""] | Den Helder | Noord-Holland | HSV Den Helder te Den Helder | Den Helder"
SS-den-helder-sluisje-van-de-heer-bon-eveneens-door-een-bord-aangegeven::den-helder::168,SS-den-helder-sluisje-van-de-heer-bon-eveneens-door-een-bord-aangegeven,HW-den-helder-sluisje-van-de-heer-bon,SS-den-helder-sluisje-van-de-heer-bon-eveneens-door-een-bord-aangegeven,eveneens door een bord aangegeven.,sluisje van de heer Bon,eveneens door een bord aangegeven.,"sluisje van de heer Bon, eveneens door een bord aangegeven.",Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Den Helder te Den Helder,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,"Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te","Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te",,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""unknown""]",[],[],high,6,False,True,"eveneens door een bord aangegeven. | sluisje van de heer Bon | [""sluisje van de heer Bon, eveneens door een bord aangegeven.""] | Den Helder | Noord-Holland | HSV Den Helder te Den Helder | Den Helder"
HW-den-helder-oktober-te-betreden::den-helder::169,HW-den-helder-oktober-te-betreden,HW-den-helder-oktober-te-betreden,,oktober te betreden.,oktober te betreden.,,oktober te betreden.,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Den Helder te Den Helder,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,"Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te","Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te",,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""unknown""]",[],[],high,6,False,True,"oktober te betreden. | oktober te betreden. | [""oktober te betreden.""] | Den Helder | Noord-Holland | HSV Den Helder te Den Helder | Den Helder"
HW-den-helder-betreden::den-helder::170,HW-den-helder-betreden,HW-den-helder-betreden,,betreden.,betreden.,,betreden.,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Den Helder te Den Helder,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,"Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te","Het is verboden het grasland grenzende aan het water van 1 juni t/m 15
Het is eveneens verboden de dijk aan de zijde van camping Elizon te",,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""unknown""]",[],[],high,6,False,True,"betreden. | betreden. | [""betreden.""] | Den Helder | Noord-Holland | HSV Den Helder te Den Helder | Den Helder"
HW-den-helder-wetering-langs-de-korenmolenweg-vanaf-de-stuw-tot-de-brug-in-de::den-helder::171,HW-den-helder-wetering-langs-de-korenmolenweg-vanaf-de-stuw-tot-de-brug-in-de,HW-den-helder-wetering-langs-de-korenmolenweg-vanaf-de-stuw-tot-de-brug-in-de,,Wetering langs de Korenmolenweg vanaf de stuw tot de brug in de,Wetering langs de Korenmolenweg vanaf de stuw tot de brug in de,,Wetering langs de Korenmolenweg vanaf de stuw tot de brug in de,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Wilnis te Wilnis,,stream,running,fresh,0.5-3,Roofvis,Snoek,Witvis,Kopvoorn,Witvis,Barbeel,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""stream""]","[""stroming"", ""talud"", ""krib"", ""bruggen""]","[""waden_spinnen"", ""dobbervissen""]",high,6,False,False,"Wetering langs de Korenmolenweg vanaf de stuw tot de brug in de | Wetering langs de Korenmolenweg vanaf de stuw tot de brug in de | [""Wetering langs de Korenmolenweg vanaf de stuw tot de brug in de""] | Den Helder | Noord-Holland | HSV Wilnis te Wilnis | Den Helder"
HW-den-helder-korenmolenweg::den-helder::172,HW-den-helder-korenmolenweg,HW-den-helder-korenmolenweg,,Korenmolenweg.,Korenmolenweg.,,Korenmolenweg.,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Wilnis te Wilnis,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""unknown""]",[],[],high,6,False,False,"Korenmolenweg. | Korenmolenweg. | [""Korenmolenweg.""] | Den Helder | Noord-Holland | HSV Wilnis te Wilnis | Den Helder"
HW-den-helder-sloot-langs-de-korenmolenweg-vanaf-de-oudhuijzerweg-tot-donkereind-te::den-helder::173,HW-den-helder-sloot-langs-de-korenmolenweg-vanaf-de-oudhuijzerweg-tot-donkereind-te,HW-den-helder-sloot-langs-de-korenmolenweg-vanaf-de-oudhuijzerweg-tot-donkereind-te,,Sloot langs de Korenmolenweg vanaf de Oudhuijzerweg tot Donkereind te,Sloot langs de Korenmolenweg vanaf de Oudhuijzerweg tot Donkereind te,,Sloot langs de Korenmolenweg vanaf de Oudhuijzerweg tot Donkereind te,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Wilnis te Wilnis,,ditch,still,fresh,0.5-2,Roofvis,Snoek,Roofvis,Baars,Witvis,Zeelt,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""ditch""]","[""riet"", ""polder"", ""ondiep""]","[""penvissen"", ""licht_spinnen"", ""dobbervissen""]",high,6,False,False,"Sloot langs de Korenmolenweg vanaf de Oudhuijzerweg tot Donkereind te | Sloot langs de Korenmolenweg vanaf de Oudhuijzerweg tot Donkereind te | [""Sloot langs de Korenmolenweg vanaf de Oudhuijzerweg tot Donkereind te""] | Den Helder | Noord-Holland | HSV Wilnis te Wilnis | Den Helder"
HW-den-helder-wilnis::den-helder::174,HW-den-helder-wilnis,HW-den-helder-wilnis,,Wilnis.,Wilnis.,,Wilnis.,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Wilnis te Wilnis,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""unknown""]",[],[],high,6,False,False,"Wilnis. | Wilnis. | [""Wilnis.""] | Den Helder | Noord-Holland | HSV Wilnis te Wilnis | Den Helder"
HW-den-helder-wetering-langs-de-oudhuijzerweg-te-wilnis::den-helder::175,HW-den-helder-wetering-langs-de-oudhuijzerweg-te-wilnis,HW-den-helder-wetering-langs-de-oudhuijzerweg-te-wilnis,,Wetering langs de Oudhuijzerweg te Wilnis.,Wetering langs de Oudhuijzerweg te Wilnis.,,Wetering langs de Oudhuijzerweg te Wilnis.,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Wilnis te Wilnis,,stream,running,fresh,0.5-3,Roofvis,Snoek,Witvis,Kopvoorn,Witvis,Barbeel,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""stream""]","[""stroming"", ""talud"", ""krib"", ""bruggen""]","[""waden_spinnen"", ""dobbervissen""]",high,6,False,False,"Wetering langs de Oudhuijzerweg te Wilnis. | Wetering langs de Oudhuijzerweg te Wilnis. | [""Wetering langs de Oudhuijzerweg te Wilnis.""] | Den Helder | Noord-Holland | HSV Wilnis te Wilnis | Den Helder"
HW-den-helder-ringvaart-van-de-polder-groot-mijdrecht-langs-de-uitweg-te-vinkeveen-en::den-helder::176,HW-den-helder-ringvaart-van-de-polder-groot-mijdrecht-langs-de-uitweg-te-vinkeveen-en,HW-den-helder-ringvaart-van-de-polder-groot-mijdrecht-langs-de-uitweg-te-vinkeveen-en,,Ringvaart van de polder Groot Mijdrecht langs de Uitweg te Vinkeveen en,Ringvaart van de polder Groot Mijdrecht langs de Uitweg te Vinkeveen en,,Ringvaart van de polder Groot Mijdrecht langs de Uitweg te Vinkeveen en,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Wilnis te Wilnis,,canal,running,fresh,2-6,Roofvis,Snoekbaars,Roofvis,Baars,Roofvis,Snoek,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""canal""]","[""stroming"", ""talud"", ""krib"", ""bruggen""]","[""spinnen"", ""verticalen"", ""feedervissen""]",high,6,False,False,"Ringvaart van de polder Groot Mijdrecht langs de Uitweg te Vinkeveen en | Ringvaart van de polder Groot Mijdrecht langs de Uitweg te Vinkeveen en | [""Ringvaart van de polder Groot Mijdrecht langs de Uitweg te Vinkeveen en""] | Den Helder | Noord-Holland | HSV Wilnis te Wilnis | Den Helder"
HW-den-helder-langs-de-ringdijk-vanaf-de-korenmolen-tot-de-wilnisser-zijweg::den-helder::177,HW-den-helder-langs-de-ringdijk-vanaf-de-korenmolen-tot-de-wilnisser-zijweg,HW-den-helder-langs-de-ringdijk-vanaf-de-korenmolen-tot-de-wilnisser-zijweg,,langs de Ringdijk vanaf de korenmolen tot de Wilnisser Zijweg.,langs de Ringdijk vanaf de korenmolen tot de Wilnisser Zijweg.,,langs de Ringdijk vanaf de korenmolen tot de Wilnisser Zijweg.,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Wilnis te Wilnis,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""unknown""]",[],[],high,6,False,True,"langs de Ringdijk vanaf de korenmolen tot de Wilnisser Zijweg. | langs de Ringdijk vanaf de korenmolen tot de Wilnisser Zijweg. | [""langs de Ringdijk vanaf de korenmolen tot de Wilnisser Zijweg.""] | Den Helder | Noord-Holland | HSV Wilnis te Wilnis | Den Helder"
HW-den-helder-hoofdtocht-in-de-polder-groot-mijdrecht-langs-de-ir-enschedeweg-vanaf::den-helder::178,HW-den-helder-hoofdtocht-in-de-polder-groot-mijdrecht-langs-de-ir-enschedeweg-vanaf,HW-den-helder-hoofdtocht-in-de-polder-groot-mijdrecht-langs-de-ir-enschedeweg-vanaf,,Hoofdtocht in de polder Groot Mijdrecht langs de ir. Enschedeweg vanaf,Hoofdtocht in de polder Groot Mijdrecht langs de ir. Enschedeweg vanaf,,Hoofdtocht in de polder Groot Mijdrecht langs de ir. Enschedeweg vanaf,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Wilnis te Wilnis,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""unknown""]",[],[],high,6,False,False,"Hoofdtocht in de polder Groot Mijdrecht langs de ir. Enschedeweg vanaf | Hoofdtocht in de polder Groot Mijdrecht langs de ir. Enschedeweg vanaf | [""Hoofdtocht in de polder Groot Mijdrecht langs de ir. Enschedeweg vanaf""] | Den Helder | Noord-Holland | HSV Wilnis te Wilnis | Den Helder"
HW-den-helder-de-voormalige-spoorlijn-tot-de-provinciale-weg-n201::den-helder::179,HW-den-helder-de-voormalige-spoorlijn-tot-de-provinciale-weg-n201,HW-den-helder-de-voormalige-spoorlijn-tot-de-provinciale-weg-n201,,de voormalige spoorlijn tot de provinciale weg N201.,de voormalige spoorlijn tot de provinciale weg N201.,,de voormalige spoorlijn tot de provinciale weg N201.,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Wilnis te Wilnis,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""unknown""]",[],[],high,6,False,True,"de voormalige spoorlijn tot de provinciale weg N201. | de voormalige spoorlijn tot de provinciale weg N201. | [""de voormalige spoorlijn tot de provinciale weg N201.""] | Den Helder | Noord-Holland | HSV Wilnis te Wilnis | Den Helder"
HW-den-helder-mijdrechtse-dwarstocht-en-een-gedeelte-van-de-driehuizertocht-in-de::den-helder::180,HW-den-helder-mijdrechtse-dwarstocht-en-een-gedeelte-van-de-driehuizertocht-in-de,HW-den-helder-mijdrechtse-dwarstocht-en-een-gedeelte-van-de-driehuizertocht-in-de,,Mijdrechtse Dwarstocht en een gedeelte van de Driehuizertocht in de,Mijdrechtse Dwarstocht en een gedeelte van de Driehuizertocht in de,,Mijdrechtse Dwarstocht en een gedeelte van de Driehuizertocht in de,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Wilnis te Wilnis,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""unknown""]",[],[],high,6,False,False,"Mijdrechtse Dwarstocht en een gedeelte van de Driehuizertocht in de | Mijdrechtse Dwarstocht en een gedeelte van de Driehuizertocht in de | [""Mijdrechtse Dwarstocht en een gedeelte van de Driehuizertocht in de""] | Den Helder | Noord-Holland | HSV Wilnis te Wilnis | Den Helder"
HW-den-helder-polder-groot-mijdrecht-te-wilnis::den-helder::181,HW-den-helder-polder-groot-mijdrecht-te-wilnis,HW-den-helder-polder-groot-mijdrecht-te-wilnis,,polder Groot Mijdrecht te Wilnis.,polder Groot Mijdrecht te Wilnis.,,polder Groot Mijdrecht te Wilnis.,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Wilnis te Wilnis,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""unknown""]",[],[],high,6,False,True,"polder Groot Mijdrecht te Wilnis. | polder Groot Mijdrecht te Wilnis. | [""polder Groot Mijdrecht te Wilnis.""] | Den Helder | Noord-Holland | HSV Wilnis te Wilnis | Den Helder"
SS-den-helder-m-u-v-de-sloot-tegen-wickelhofpark-proosdij-hofland-m-u-v-de::den-helder::182,SS-den-helder-m-u-v-de-sloot-tegen-wickelhofpark-proosdij-hofland-m-u-v-de,HW-den-helder-m-u-v-de-sloot-tegen-wickelhofpark,SS-den-helder-m-u-v-de-sloot-tegen-wickelhofpark-proosdij-hofland-m-u-v-de,"Proosdij, Hofland (m.u.v. de",(m.u.v. de sloot tegen Wickelhofpark),"Proosdij, Hofland (m.u.v. de","(m.u.v. de sloot tegen Wickelhofpark), Proosdij, Hofland (m.u.v. de",Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Wilnis te Wilnis,,ditch,still,fresh,0.5-2,Roofvis,Snoek,Roofvis,Baars,Witvis,Zeelt,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""ditch""]","[""riet"", ""polder"", ""ondiep""]","[""penvissen"", ""licht_spinnen"", ""dobbervissen""]",high,6,False,False,"Proosdij, Hofland (m.u.v. de | (m.u.v. de sloot tegen Wickelhofpark) | [""(m.u.v. de sloot tegen Wickelhofpark), Proosdij, Hofland (m.u.v. de""] | Den Helder | Noord-Holland | HSV Wilnis te Wilnis | Den Helder"
HW-den-helder-noordelijke-randsloot::den-helder::183,HW-den-helder-noordelijke-randsloot,HW-den-helder-noordelijke-randsloot,,noordelijke randsloot).,noordelijke randsloot).,,noordelijke randsloot).,Den Helder,Noord-Holland,Den Helder,,0400,Den Helder,Noord-Holland,point_in_township,point_in_province,fallback_municipality,False,,52.93084024,4.752602156,map_v7,high,unknown,,unknown,,unknown,,🌙❓ ⛺❓ 3️⃣❓,Nacht: unknown | Schuilmiddel: unknown | 3e hengel: unknown,HSV Wilnis te Wilnis,,unknown,unknown,fresh,,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,Onbekend,,,,,,,,,,,gezamenlijkelijst2026_2028_v2.PDF,32,32,"[""unknown""]",[],[],high,6,False,True,"noordelijke randsloot). | noordelijke randsloot). | [""noordelijke randsloot).""] | Den Helder | Noord-Holland | HSV Wilnis te Wilnis | Den Helder"
